Anatomy::UBERON:0001762	Turbinate Bone	Anatomy
Anatomy::UBERON:0001764	Maxillary Sinus	Anatomy
Anatomy::UBERON:0001768	Uvea	Anatomy
Anatomy::UBERON:0001769	Iris	Anatomy
Anatomy::UBERON:0001771	Pupil	Anatomy
Anatomy::UBERON:0001772	Corneal Epithelium	Anatomy
Anatomy::UBERON:0001773	Sclera	Anatomy
Anatomy::UBERON:0001775	Ciliary Body	Anatomy
Anatomy::UBERON:0001776	Optic Choroid	Anatomy
Anatomy::UBERON:0001777	Substantia Propria Of Cornea	Anatomy
Anatomy::UBERON:0001780	Spinal Nerve	Anatomy
Anatomy::UBERON:0001783	Optic Disc	Anatomy
Anatomy::UBERON:0001785	Cranial Nerve	Anatomy
Anatomy::UBERON:0001786	Fovea Centralis	Anatomy
Anatomy::UBERON:0001796	Aqueous Humor Of Eyeball	Anatomy
Anatomy::UBERON:0001805	Autonomic Ganglion	Anatomy
Anatomy::UBERON:0001814	Brachial Nerve Plexus	Anatomy
Anatomy::UBERON:0001815	Lumbosacral Nerve Plexus	Anatomy
Anatomy::UBERON:0001818	Tarsal Gland	Anatomy
Anatomy::UBERON:0001820	Sweat Gland	Anatomy
Anatomy::UBERON:0001821	Sebaceous Gland	Anatomy
Anatomy::UBERON:0001825	Paranasal Sinus	Anatomy
Anatomy::UBERON:0001827	Secretion Of Lacrimal Gland	Anatomy
Anatomy::UBERON:0001831	Parotid Gland	Anatomy
Anatomy::UBERON:0001832	Sublingual Gland	Anatomy
Anatomy::UBERON:0001833	Lip	Anatomy
Anatomy::UBERON:0001836	Saliva	Anatomy
Anatomy::UBERON:0001837	Duct Of Salivary Gland	Anatomy
Anatomy::UBERON:0001840	Semicircular Canal	Anatomy
Anatomy::UBERON:0001844	Cochlea	Anatomy
Anatomy::UBERON:0001846	Internal Ear	Anatomy
Anatomy::UBERON:0001855	Cochlear Duct Of Membranous Labyrinth	Anatomy
Anatomy::UBERON:0001860	Endolymphatic Duct	Anatomy
Anatomy::UBERON:0001864	Scala Tympani	Anatomy
Anatomy::UBERON:0001866	Sebum	Anatomy
Anatomy::UBERON:0001884	Phrenic Nerve	Anatomy
Anatomy::UBERON:0001886	Choroid Plexus	Anatomy
Anatomy::UBERON:0001887	Internal Capsule Of Telencephalon	Anatomy
Anatomy::UBERON:0001890	Forebrain	Anatomy
Anatomy::UBERON:0001891	Midbrain	Anatomy
Anatomy::UBERON:0001893	Telencephalon	Anatomy
Anatomy::UBERON:0001895	Metencephalon	Anatomy
Anatomy::UBERON:0001896	Medulla Oblongata	Anatomy
Anatomy::UBERON:0001905	Pineal Body	Anatomy
Anatomy::UBERON:0001908	Optic Tract	Anatomy
Anatomy::UBERON:0001910	Medial Forebrain Bundle	Anatomy
Anatomy::UBERON:0001911	Mammary Gland	Anatomy
Anatomy::UBERON:0001914	Colostrum	Anatomy
Anatomy::UBERON:0001968	Semen	Anatomy
Anatomy::UBERON:0001969	Blood Plasma	Anatomy
Anatomy::UBERON:0001970	Bile	Anatomy
Anatomy::UBERON:0001971	Gastric Juice	Anatomy
Anatomy::UBERON:0001980	Arteriole	Anatomy
Anatomy::UBERON:0001981	Blood Vessel	Anatomy
Anatomy::UBERON:0001985	Corneal Endothelium	Anatomy
Anatomy::UBERON:0001986	Endothelium	Anatomy
Anatomy::UBERON:0001988	Feces	Anatomy
Anatomy::UBERON:0001989	Superior Cervical Ganglion	Anatomy
Anatomy::UBERON:0002005	Enteric Nervous System	Anatomy
Anatomy::UBERON:0002010	Celiac Nerve Plexus	Anatomy
Anatomy::UBERON:0002012	Pulmonary Artery	Anatomy
Anatomy::UBERON:0002016	Pulmonary Vein	Anatomy
Anatomy::UBERON:0002017	Portal Vein	Anatomy
Anatomy::UBERON:0002018	Synovial Membrane Of Synovial Joint	Anatomy
Anatomy::UBERON:0002019	Accessory Xi Nerve	Anatomy
Anatomy::UBERON:0002028	Hindbrain	Anatomy
Anatomy::UBERON:0002030	Nipple	Anatomy
Anatomy::UBERON:0002037	Cerebellum	Anatomy
Anatomy::UBERON:0002040	Bronchial Artery	Anatomy
Anatomy::UBERON:0002046	Thyroid Gland	Anatomy
Anatomy::UBERON:0002048	Lung	Anatomy
Anatomy::UBERON:0002053	Zona Glomerulosa Of Adrenal Gland	Anatomy
Anatomy::UBERON:0002054	Zona Fasciculata Of Adrenal Gland	Anatomy
Anatomy::UBERON:0002055	Zona Reticularis Of Adrenal Gland	Anatomy
Anatomy::UBERON:0002060	Femoral Artery	Anatomy
Anatomy::UBERON:0002061	Truncus Arteriosus	Anatomy
Anatomy::UBERON:0002066	Umbilical Vein	Anatomy
Anatomy::UBERON:0002067	Dermis	Anatomy
Anatomy::UBERON:0002073	Hair Follicle	Anatomy
Anatomy::UBERON:0002081	Cardiac Atrium	Anatomy
Anatomy::UBERON:0002082	Cardiac Ventricle	Anatomy
Anatomy::UBERON:0002097	Skin Of Body	Anatomy
Anatomy::UBERON:0002099	Cardiac Septum	Anatomy
Anatomy::UBERON:0002102	Forelimb	Anatomy
Anatomy::UBERON:0002103	Hindlimb	Anatomy
Anatomy::UBERON:0002107	Liver	Anatomy
Anatomy::UBERON:0002110	Gall Bladder	Anatomy
Anatomy::UBERON:0002113	Kidney	Anatomy
Anatomy::UBERON:0002129	Cerebellar Cortex	Anatomy
Anatomy::UBERON:0002130	Cerebellar Nuclear Complex	Anatomy
Anatomy::UBERON:0002134	Tricuspid Valve	Anatomy
Anatomy::UBERON:0002135	Mitral Valve	Anatomy
Anatomy::UBERON:0002137	Aortic Valve	Anatomy
Anatomy::UBERON:0002146	Pulmonary Valve	Anatomy
Anatomy::UBERON:0002148	Locus Ceruleus	Anatomy
Anatomy::UBERON:0002162	Area Postrema	Anatomy
Anatomy::UBERON:0002165	Endocardium	Anatomy
Anatomy::UBERON:0002185	Bronchus	Anatomy
Anatomy::UBERON:0002204	Musculoskeletal System	Anatomy
Anatomy::UBERON:0002205	Manubrium Of Sternum	Anatomy
Anatomy::UBERON:0002223	Endolymphatic Sac	Anatomy
Anatomy::UBERON:0002226	Basilar Membrane Of Cochlea	Anatomy
Anatomy::UBERON:0002228	Rib	Anatomy
Anatomy::UBERON:0002240	Spinal Cord	Anatomy
Anatomy::UBERON:0002250	Popliteal Artery	Anatomy
Anatomy::UBERON:0002275	Reticular Formation	Anatomy
Anatomy::UBERON:0002279	Vestibular Aqueduct	Anatomy
Anatomy::UBERON:0002282	Stria Vascularis Of Cochlear Duct	Anatomy
Anatomy::UBERON:0002285	Telencephalic Ventricle	Anatomy
Anatomy::UBERON:0002286	Third Ventricle	Anatomy
Anatomy::UBERON:0002294	Biliary System	Anatomy
Anatomy::UBERON:0002297	Cerumen	Anatomy
Anatomy::UBERON:0002298	Brainstem	Anatomy
Anatomy::UBERON:0002299	Alveolus Of Lung	Anatomy
Anatomy::UBERON:0002303	Juxtaglomerular Apparatus	Anatomy
Anatomy::UBERON:0002347	Thoracic Vertebra	Anatomy
Anatomy::UBERON:0002349	Myocardium	Anatomy
Anatomy::UBERON:0002351	Sinoatrial Node	Anatomy
Anatomy::UBERON:0002352	Atrioventricular Node	Anatomy
Anatomy::UBERON:0002353	Atrioventricular Bundle	Anatomy
Anatomy::UBERON:0002354	Purkinje Fiber	Anatomy
Anatomy::UBERON:0002356	Perineum	Anatomy
Anatomy::UBERON:0002360	Meninx	Anatomy
Anatomy::UBERON:0002361	Pia Mater	Anatomy
Anatomy::UBERON:0002362	Arachnoid Mater	Anatomy
Anatomy::UBERON:0002363	Dura Mater	Anatomy
Anatomy::UBERON:0002365	Exocrine Gland	Anatomy
Anatomy::UBERON:0002366	Bulbo-urethral Gland	Anatomy
Anatomy::UBERON:0002367	Prostate Gland	Anatomy
Anatomy::UBERON:0002368	Endocrine Gland	Anatomy
Anatomy::UBERON:0002369	Adrenal Gland	Anatomy
Anatomy::UBERON:0002371	Bone Marrow	Anatomy
Anatomy::UBERON:0002377	Muscle Of Neck	Anatomy
Anatomy::UBERON:0002378	Muscle Of Abdomen	Anatomy
Anatomy::UBERON:0002382	Rectus Abdominis Muscle	Anatomy
Anatomy::UBERON:0002384	Connective Tissue	Anatomy
Anatomy::UBERON:0002385	Muscle Tissue	Anatomy
Anatomy::UBERON:0002386	Forelimb Zeugopod	Anatomy
Anatomy::UBERON:0002387	Pes	Anatomy
Anatomy::UBERON:0002389	Manual Digit	Anatomy
Anatomy::UBERON:0002390	Hematopoietic System	Anatomy
Anatomy::UBERON:0002392	Nasolacrimal Duct	Anatomy
Anatomy::UBERON:0002394	Bile Duct	Anatomy
Anatomy::UBERON:0002397	Maxilla	Anatomy
Anatomy::UBERON:0002398	Manus	Anatomy
Anatomy::UBERON:0002405	Immune System	Anatomy
Anatomy::UBERON:0002407	Pericardium	Anatomy
Anatomy::UBERON:0002410	Autonomic Nervous System	Anatomy
Anatomy::UBERON:0002411	Clitoris	Anatomy
Anatomy::UBERON:0002413	Cervical Vertebra	Anatomy
Anatomy::UBERON:0002414	Lumbar Vertebra	Anatomy
Anatomy::UBERON:0002418	Cartilage Tissue	Anatomy
Anatomy::UBERON:0002422	Fourth Ventricle	Anatomy
Anatomy::UBERON:0002439	Myenteric Nerve Plexus	Anatomy
Anatomy::UBERON:0002441	Cervicothoracic Ganglion	Anatomy
Anatomy::UBERON:0002450	Decidua	Anatomy
Anatomy::UBERON:0002453	Ethmoid Sinus	Anatomy
Anatomy::UBERON:0002466	Intestine Secretion	Anatomy
Anatomy::UBERON:0002481	Bone Tissue	Anatomy
Anatomy::UBERON:0002486	Glottis	Anatomy
Anatomy::UBERON:0002494	Papillary Muscle Of Heart	Anatomy
Anatomy::UBERON:0002497	Acromion	Anatomy
Anatomy::UBERON:0002500	Zygomatic Arch	Anatomy
Anatomy::UBERON:0002501	Oval Window	Anatomy
Anatomy::UBERON:0002502	Round Window Of Inner Ear	Anatomy
Anatomy::UBERON:0002512	Corpus Luteum	Anatomy
Anatomy::UBERON:0002515	Periosteum	Anatomy
Anatomy::UBERON:0002516	Epiphyseal Plate	Anatomy
Anatomy::UBERON:0002517	Basicranium	Anatomy
Anatomy::UBERON:0002518	Otolith Organ	Anatomy
Anatomy::UBERON:0002519	Otolithic Part Of Statoconial Membrane	Anatomy
Anatomy::UBERON:0002521	Elastic Tissue	Anatomy
Anatomy::UBERON:0002522	Tunica Media	Anatomy
Anatomy::UBERON:0002523	Tunica Intima	Anatomy
Anatomy::UBERON:0002606	Neuropil	Anatomy
Anatomy::UBERON:0002673	Vestibular Nuclear Complex	Anatomy
Anatomy::UBERON:0002707	Corticospinal Tract	Anatomy
Anatomy::UBERON:0002741	Diagonal Band Of Broca	Anatomy
Anatomy::UBERON:0002925	Trigeminal Nucleus	Anatomy
Anatomy::UBERON:0002944	Spinothalamic Tract Of Medulla	Anatomy
Anatomy::UBERON:0003092	Ultimobranchial Body	Anatomy
Anatomy::UBERON:0003126	Trachea	Anatomy
Anatomy::UBERON:0003129	Skull	Anatomy
Anatomy::UBERON:0003216	Hard Palate	Anatomy
Anatomy::UBERON:0003685	Cranial Suture	Anatomy
Anatomy::UBERON:0003889	Fallopian Tube	Anatomy
Anatomy::UBERON:0004288	Skeleton	Anatomy
Anatomy::UBERON:0004452	Carpal Region	Anatomy
Anatomy::UBERON:0004535	Cardiovascular System	Anatomy
Anatomy::UBERON:0004727	Cochlear Nerve	Anatomy
Anatomy::UBERON:0004769	Diaphysis	Anatomy
Anatomy::UBERON:0006849	Scapula	Anatomy
Biological_Process::GO:0000002	Mitochondrial Genome Maintenance	Biological_Process
Biological_Process::GO:0000012	Single Strand Break Repair	Biological_Process
Biological_Process::GO:0000018	Regulation Of Dna Recombination	Biological_Process
Biological_Process::GO:0000019	Regulation Of Mitotic Recombination	Biological_Process
Biological_Process::GO:0000022	Mitotic Spindle Elongation	Biological_Process
Biological_Process::GO:0000023	Maltose Metabolic Process	Biological_Process
Biological_Process::GO:0000027	Ribosomal Large Subunit Assembly	Biological_Process
Biological_Process::GO:0000028	Ribosomal Small Subunit Assembly	Biological_Process
Biological_Process::GO:0000032	Cell Wall Mannoprotein Biosynthetic Process	Biological_Process
Biological_Process::GO:0000038	Very Long-chain Fatty Acid Metabolic Process	Biological_Process
Biological_Process::GO:0000041	Transition Metal Ion Transport	Biological_Process
Biological_Process::GO:0000042	Protein Targeting To Golgi	Biological_Process
Biological_Process::GO:0000045	Autophagosome Assembly	Biological_Process
Biological_Process::GO:0000050	Urea Cycle	Biological_Process
Biological_Process::GO:0000052	Citrulline Metabolic Process	Biological_Process
Biological_Process::GO:0000054	Ribosomal Subunit Export From Nucleus	Biological_Process
Biological_Process::GO:0000055	Ribosomal Large Subunit Export From Nucleus	Biological_Process
Biological_Process::GO:0000056	Ribosomal Small Subunit Export From Nucleus	Biological_Process
Biological_Process::GO:0000059	Protein Import Into Nucleus, Docking	Biological_Process
Biological_Process::GO:0000060	Protein Import Into Nucleus, Translocation	Biological_Process
Biological_Process::GO:0000070	Mitotic Sister Chromatid Segregation	Biological_Process
Biological_Process::GO:0000075	Cell Cycle Checkpoint	Biological_Process
Biological_Process::GO:0000076	Dna Replication Checkpoint	Biological_Process
Biological_Process::GO:0000077	Dna Damage Checkpoint	Biological_Process
Biological_Process::GO:0000079	Regulation Of Cyclin-dependent Protein Serine/threonine Kinase Activity	Biological_Process
Biological_Process::GO:0000082	G1/s Transition Of Mitotic Cell Cycle	Biological_Process
Biological_Process::GO:0000083	Regulation Of Transcription Involved In G1/s Transition Of Mitotic Cell Cycle	Biological_Process
Biological_Process::GO:0000086	G2/m Transition Of Mitotic Cell Cycle	Biological_Process
Biological_Process::GO:0000096	Sulfur Amino Acid Metabolic Process	Biological_Process
Biological_Process::GO:0000097	Sulfur Amino Acid Biosynthetic Process	Biological_Process
Biological_Process::GO:0000098	Sulfur Amino Acid Catabolic Process	Biological_Process
Biological_Process::GO:0000101	Sulfur Amino Acid Transport	Biological_Process
Biological_Process::GO:0000103	Sulfate Assimilation	Biological_Process
Biological_Process::GO:0000105	Histidine Biosynthetic Process	Biological_Process
Biological_Process::GO:0000122	Negative Regulation Of Transcription From Rna Polymerase Ii Promoter	Biological_Process
Biological_Process::GO:0000132	Establishment Of Mitotic Spindle Orientation	Biological_Process
Biological_Process::GO:0000154	Rrna Modification	Biological_Process
Biological_Process::GO:0000160	Phosphorelay Signal Transduction System	Biological_Process
Biological_Process::GO:0000165	Mapk Cascade	Biological_Process
Biological_Process::GO:0000183	Chromatin Silencing At Rdna	Biological_Process
Biological_Process::GO:0000184	Nuclear-transcribed Mrna Catabolic Process, Nonsense-mediated Decay	Biological_Process
Biological_Process::GO:0000185	Activation Of Mapkkk Activity	Biological_Process
Biological_Process::GO:0000186	Activation Of Mapkk Activity	Biological_Process
Biological_Process::GO:0000187	Activation Of Mapk Activity	Biological_Process
Biological_Process::GO:0000188	Inactivation Of Mapk Activity	Biological_Process
Biological_Process::GO:0000189	Mapk Import Into Nucleus	Biological_Process
Biological_Process::GO:0000209	Protein Polyubiquitination	Biological_Process
Biological_Process::GO:0000212	Meiotic Spindle Organization	Biological_Process
Biological_Process::GO:0000226	Microtubule Cytoskeleton Organization	Biological_Process
Biological_Process::GO:0000244	Spliceosomal Tri-snrnp Complex Assembly	Biological_Process
Biological_Process::GO:0000245	Spliceosomal Complex Assembly	Biological_Process
Biological_Process::GO:0000255	Allantoin Metabolic Process	Biological_Process
Biological_Process::GO:0000266	Mitochondrial Fission	Biological_Process
